time,V_n,W_n,
0,0,0,
0.001,0,0,
0.001,0,0,
0.002,0,0,
0.002,0,0,
0.003,0,0,
0.004,0,0,
0.005,0,0,
0.005,0.753486156463623,5.261173248291016,
0.006,0.753486156463623,5.261173248291016,
0.006,0.753486156463623,5.261173248291016,
0.007,0.753486156463623,5.261173248291016,
0.007,0.753486156463623,5.261173248291016,
0.007,0.753486156463623,5.261173248291016,
0.008,0.753486156463623,5.261173248291016,
0.008,0.753486156463623,5.261173248291016,
0.009,0.753486156463623,5.261173248291016,
0.009,0.753486156463623,5.261173248291016,
0.009,0.753486156463623,5.261173248291016,
0.01,0.753486156463623,5.261173248291016,
0.01,0.753486156463623,5.261173248291016,
0.011,0.753486156463623,5.261173248291016,
0.011,0.753486156463623,5.261173248291016,
0.011,0.753486156463623,5.261173248291016,
0.012,0.753486156463623,5.261173248291016,
0.012,0.753486156463623,5.261173248291016,
0.012,0.753486156463623,5.261173248291016,
0.013,0.753486156463623,5.261173248291016,
0.014,0.753486156463623,5.261173248291016,
0.014,0.753486156463623,5.261173248291016,
0.015,0.753486156463623,5.261173248291016,
0.015,1.5039986371994019,14.183954238891602,
0.015,1.5039986371994019,14.183954238891602,
0.016,1.5039986371994019,14.183954238891602,
0.016,1.5039986371994019,14.183954238891602,
0.017,1.5039986371994019,14.183954238891602,
0.017,1.5039986371994019,14.183954238891602,
0.018,1.5039986371994019,14.183954238891602,
0.018,1.5039986371994019,14.183954238891602,
0.019,1.5039986371994019,14.183954238891602,
0.019,1.5039986371994019,14.183954238891602,
0.02,1.5039986371994019,14.183954238891602,
0.02,1.5039986371994019,14.183954238891602,
0.021,1.5039986371994019,14.183954238891602,
0.021,1.5039986371994019,14.183954238891602,
0.022,1.5039986371994019,14.183954238891602,
0.022,1.5039986371994019,14.183954238891602,
0.023,1.5039986371994019,14.183954238891602,
0.023,1.5039986371994019,14.183954238891602,
0.024,1.5039986371994019,14.183954238891602,
0.024,1.5039986371994019,14.183954238891602,
0.025,1.5039986371994019,14.183954238891602,
0.025,2.2485756874084473,25.33991241455078,
0.026,2.2485756874084473,25.33991241455078,
0.026,2.2485756874084473,25.33991241455078,
0.027,2.2485756874084473,25.33991241455078,
0.027,2.2485756874084473,25.33991241455078,
0.028,2.2485756874084473,25.33991241455078,
0.028,2.2485756874084473,25.33991241455078,
0.029,2.2485756874084473,25.33991241455078,
0.029,2.2485756874084473,25.33991241455078,
0.03,2.2485756874084473,25.33991241455078,
0.03,2.2485756874084473,25.33991241455078,
0.031,2.2485756874084473,25.33991241455078,
0.031,2.2485756874084473,25.33991241455078,
0.032,2.2485756874084473,25.33991241455078,
0.032,2.2485756874084473,25.33991241455078,
0.033,2.2485756874084473,25.33991241455078,
