time,V_n,W_n,
0,0.45228222012519836,0.8939670324325562,
0.002,0.5276174545288086,1.3120464086532593,
0.003,0.6782224178314209,2.347912549972534,
0.005,0.7534862756729126,2.9572365283966064,
0.006,0.8287203311920166,3.6222872734069824,
0.007,0.9039217233657837,4.339470386505127,
0.008,0.9790873527526855,5.105416774749756,
0.009,1.0542144775390625,5.916970252990723,
0.01,1.2043406963348389,6.771170616149902,
0.011,1.2793338298797607,8.596592903137207,
0.012,1.3542766571044922,8.596592903137207,
0.013,1.3542766571044922,9.562776565551758,
0.014,1.4291659593582153,10.56151008605957,
0.015,1.5039987564086914,11.590649604797363,
0.015,1.5787723064422607,11.590649604797363,
0.016,1.5787723064422607,12.648185729980469,
0.016,1.653483510017395,13.732233047485352,
0.017,1.653483510017395,13.732233047485352,
0.018,1.7281293869018555,14.841022491455078,
0.018,1.7281293869018555,14.841022491455078,
0.019,1.8027071952819824,15.972894668579102,
0.019,1.8027071952819824,15.972894668579102,
0.019,1.8027071952819824,15.972894668579102,
0.02,1.877213716506958,17.126293182373047,
0.02,1.877213716506958,17.126293182373047,
0.02,1.877213716506958,17.126293182373047,
0.02,1.951646089553833,18.299755096435547,
0.021,1.951646089553833,18.299755096435547,
0.022,2.026001453399658,19.491910934448242,
0.022,2.026001453399658,19.491910934448242,
0.022,2.026001453399658,19.491910934448242,
0.022,2.1002769470214844,20.70147132873535,
0.023,2.1002769470214844,20.70147132873535,
0.023,2.1002769470214844,20.70147132873535,
0.024,2.174469470977783,21.927228927612305,
0.024,2.174469470977783,21.927228927612305,
0.024,2.2485759258270264,21.927228927612305,
0.025,2.2485759258270264,23.168045043945312,
0.025,2.2485759258270264,23.168045043945312,
0.025,2.3225936889648438,23.168045043945312,
0.026,2.3225936889648438,24.4228572845459,
0.026,2.3225936889648438,24.4228572845459,
0.026,2.3225936889648438,24.4228572845459,
0.027,2.396519660949707,25.69066047668457,
0.027,2.396519660949707,25.69066047668457,
0.027,2.470351219177246,26.97051239013672,
0.028,2.470351219177246,26.97051239013672,
0.028,2.470351219177246,26.97051239013672,
0.028,2.5440850257873535,28.261531829833984,
0.029,2.5440850257873535,28.261531829833984,
0.029,2.617718458175659,28.261531829833984,
0.03,2.617718458175659,29.562881469726562,
0.03,2.617718458175659,29.562881469726562,
0.031,2.691248655319214,30.873781204223633,
0.031,2.7646725177764893,32.1934928894043,
0.032,2.7646725177764893,32.1934928894043,
0.032,2.837987184524536,33.521324157714844,
0.033,2.837987184524536,33.521324157714844,
0.033,2.837987184524536,33.521324157714844,
0.033,2.9111900329589844,34.856624603271484,
0.034,2.9111900329589844,34.856624603271484,
0.034,2.9111900329589844,34.856624603271484,
0.034,2.9842777252197266,36.19877624511719,
0.035,2.9842777252197266,36.19877624511719,
0.035,2.9842777252197266,36.19877624511719,
0.036,3.0572476387023926,37.547203063964844,
0.036,3.0572476387023926,37.547203063964844,
0.036,3.130096912384033,38.9013557434082,
0.037,3.130096912384033,38.9013557434082,
0.038,3.202822685241699,40.26072692871094,
0.038,3.202822685241699,40.26072692871094,
0.038,3.275421619415283,41.62482833862305,
0.039,3.275421619415283,41.62482833862305,
0.039,3.347891330718994,42.993194580078125,
0.04,3.347891330718994,42.993194580078125,
0.04,3.347891330718994,42.993194580078125,
0.04,3.420229434967041,44.36540603637695,
0.041,3.420229434967041,44.36540603637695,
0.041,3.420229434967041,44.36540603637695,
0.041,3.492432117462158,45.74104690551758,
0.042,3.492432117462158,45.74104690551758,
0.042,3.492432117462158,45.74104690551758,
0.042,3.5644969940185547,47.11973571777344,
0.043,3.5644969940185547,47.11973571777344,
0.043,3.6364212036132812,48.50110626220703,
0.044,3.6364212036132812,48.50110626220703,
0.045,3.7082014083862305,49.88481140136719,
0.045,3.7798357009887695,51.27052688598633,
0.046,3.7798357009887695,51.27052688598633,
0.046,3.85132098197937,51.27052688598633,
0.047,3.85132098197937,52.6579475402832,
0.047,3.85132098197937,52.6579475402832,
0.047,3.9226536750793457,54.046775817871094,
0.048,3.9226536750793457,54.046775817871094,
0.048,3.9938316345214844,55.436737060546875,
0.049,3.9938316345214844,55.436737060546875,
0.049,3.9938316345214844,55.436737060546875,
0.05,4.064852237701416,56.82756423950195,
0.05,4.064852237701416,56.82756423950195,
0.05,4.135712146759033,58.21900939941406,
0.051,4.135712146759033,58.21900939941406,
0.052,4.206408500671387,59.61083221435547,
0.052,4.276939392089844,61.002811431884766,
0.053,4.276939392089844,61.002811431884766,
0.054,4.347301006317139,62.39472579956055,
0.054,4.417491436004639,63.786380767822266,
0.055,4.417491436004639,63.786380767822266,
0.056,4.487506866455078,65.17756652832031,
0.056,4.557345390319824,66.56810760498047,
0.057,4.557345390319824,66.56810760498047,
0.057,4.627004623413086,67.95782470703125,
0.058,4.627004623413086,67.95782470703125,
0.058,4.6964802742004395,69.34654235839844,
0.059,4.6964802742004395,69.34654235839844,
0.059,4.76577091217041,70.73410034179688,
0.06,4.76577091217041,70.73410034179688,
0.06,4.834873676300049,72.12034606933594,
0.061,4.834873676300049,72.12034606933594,
0.061,4.834873676300049,72.12034606933594,
0.062,4.903785705566406,73.505126953125,
0.062,4.903785705566406,73.505126953125,
0.062,4.972504138946533,74.8883056640625,
0.063,4.972504138946533,74.8883056640625,
0.063,4.972504138946533,74.8883056640625,
0.064,5.0410261154174805,76.26973724365234,
0.064,5.0410261154174805,76.26973724365234,
0.064,5.109348297119141,77.64929962158203,
0.065,5.1774702072143555,77.64929962158203,
0.066,5.1774702072143555,79.02685546875,
0.066,5.245387077331543,80.40228271484375,
0.067,5.245387077331543,80.40228271484375,
0.067,5.245387077331543,80.40228271484375,
0.067,5.313096523284912,81.77546691894531,
0.068,5.313096523284912,81.77546691894531,
0.068,5.380596160888672,83.14630126953125,
0.069,5.380596160888672,83.14630126953125,
0.069,5.380596160888672,83.14630126953125,
0.07,5.4478840827941895,84.51466369628906,
0.07,5.4478840827941895,84.51466369628906,
0.07,5.514956474304199,84.51466369628906,
0.071,5.514956474304199,85.88045501708984,
0.071,5.514956474304199,85.88045501708984,
0.071,5.58181095123291,87.24356842041016,
0.072,5.58181095123291,87.24356842041016,
0.072,5.58181095123291,87.24356842041016,
0.072,5.6484456062316895,88.60391235351562,
0.073,5.6484456062316895,88.60391235351562,
0.073,5.71485710144043,89.96138763427734,
0.074,5.71485710144043,89.96138763427734,
0.074,5.71485710144043,89.96138763427734,
0.074,5.781042098999023,91.3158950805664,
0.075,5.781042098999023,91.3158950805664,
0.075,5.8470001220703125,92.66735076904297,
0.076,5.8470001220703125,92.66735076904297,
0.076,5.912727355957031,94.01565551757812,
0.077,5.912727355957031,94.01565551757812,
0.077,5.978219985961914,95.36073303222656,
0.078,5.978219985961914,95.36073303222656,
0.078,6.043477535247803,96.7024917602539,
0.079,6.043477535247803,96.7024917602539,
0.079,6.10849666595459,98.04085540771484,
0.08,6.10849666595459,98.04085540771484,
0.08,6.173274040222168,99.37574768066406,
0.081,6.173274040222168,99.37574768066406,
0.081,6.237807273864746,100.70707702636719,
0.082,6.237807273864746,100.70707702636719,
0.082,6.302095413208008,102.03478240966797,
0.083,6.302095413208008,102.03478240966797,
0.083,6.366133689880371,103.35877990722656,
0.084,6.366133689880371,103.35877990722656,
0.084,6.429921627044678,104.67900848388672,
0.085,6.429921627044678,104.67900848388672,
0.085,6.49345588684082,105.9953842163086,
0.086,6.49345588684082,105.9953842163086,
0.086,6.556732177734375,107.30784606933594,
0.087,6.556732177734375,107.30784606933594,
0.087,6.6197509765625,108.61631774902344,
0.088,6.6197509765625,108.61631774902344,
0.088,6.682507514953613,109.92073059082031,
0.089,6.682507514953613,109.92073059082031,
0.089,6.745000839233398,111.22102355957031,
0.09,6.745000839233398,111.22102355957031,
0.09,6.807227611541748,112.51712799072266,
0.091,6.807227611541748,112.51712799072266,
0.091,6.8691864013671875,113.80899047851562,
0.092,6.8691864013671875,113.80899047851562,
0.092,6.930873870849609,115.09652709960938,
0.093,6.930873870849609,115.09652709960938,
0.094,6.992286682128906,116.37969207763672,
0.094,6.992286682128906,116.37969207763672,
0.094,7.05342435836792,117.65841674804688,
0.095,7.05342435836792,117.65841674804688,
0.095,7.114282608032227,118.93264770507812,
0.096,7.114282608032227,118.93264770507812,
0.096,7.174860954284668,120.20231628417969,
0.097,7.174860954284668,120.20231628417969,
0.097,7.235156059265137,121.46737670898438,
0.098,7.235156059265137,121.46737670898438,
0.098,7.295165061950684,122.72775268554688,
0.099,7.295165061950684,122.72775268554688,
0.099,7.354887008666992,123.98339080810547,
0.1,7.354887008666992,123.98339080810547,
0.1,7.4143171310424805,125.23424530029297,
0.101,7.4143171310424805,125.23424530029297,
0.101,7.473455429077148,126.4802474975586,
0.102,7.473455429077148,126.4802474975586,
0.102,7.5322980880737305,127.72135925292969,
0.103,7.5322980880737305,127.72135925292969,
0.103,7.59084415435791,128.95751953125,
0.104,7.59084415435791,128.95751953125,
0.104,7.649089813232422,130.18865966796875,
0.105,7.649089813232422,130.18865966796875,
0.105,7.707034111022949,131.41473388671875,
0.106,7.707034111022949,131.41473388671875,
0.107,7.764674186706543,132.6356964111328,
0.107,7.764674186706543,132.6356964111328,
0.107,7.822007179260254,133.8514862060547,
0.108,7.822007179260254,133.8514862060547,
0.108,7.879032135009766,135.0620574951172,
0.109,7.879032135009766,135.0620574951172,
0.109,7.9357452392578125,136.26734924316406,
0.11,7.9357452392578125,136.26734924316406,
