time,V_n,W_n,
0,0,0,
0.001,0,0,
0.002,0,0,
0.003,0,0,
0.003,0,0,
0.004,0,0,
0.005,0,0,
0.005,0,0,
0.006,0.753486156463623,1.6414035558700562,
0.006,0.753486156463623,1.6414035558700562,
0.007,0.753486156463623,1.6414035558700562,
0.007,0.753486156463623,1.6414035558700562,
0.008,0.753486156463623,1.6414035558700562,
0.008,0.753486156463623,1.6414035558700562,
0.009,0.753486156463623,1.6414035558700562,
0.009,0.753486156463623,1.6414035558700562,
0.01,0.753486156463623,1.6414035558700562,
0.01,0.753486156463623,1.6414035558700562,
0.011,0.753486156463623,1.6414035558700562,
0.012,0.753486156463623,1.6414035558700562,
0.012,0.753486156463623,1.6414035558700562,
0.013,0.753486156463623,1.6414035558700562,
0.013,0.753486156463623,1.6414035558700562,
0.013,0.753486156463623,1.6414035558700562,
0.014,0.753486156463623,1.6414035558700562,
0.014,0.753486156463623,1.6414035558700562,
0.015,0.753486156463623,1.6414035558700562,
0.016,1.5039986371994019,4.829212188720703,
0.016,1.5039986371994019,4.829212188720703,
0.017,1.5039986371994019,4.829212188720703,
0.017,1.5039986371994019,4.829212188720703,
0.018,1.5039986371994019,4.829212188720703,
0.018,1.5039986371994019,4.829212188720703,
0.019,1.5039986371994019,4.829212188720703,
0.019,1.5039986371994019,4.829212188720703,
0.02,1.5039986371994019,4.829212188720703,
0.02,1.5039986371994019,4.829212188720703,
0.021,1.5039986371994019,4.829212188720703,
0.022,1.5039986371994019,4.829212188720703,
0.022,1.5039986371994019,4.829212188720703,
0.023,1.5039986371994019,4.829212188720703,
0.023,1.5039986371994019,4.829212188720703,
0.024,1.5039986371994019,4.829212188720703,
0.024,1.5039986371994019,4.829212188720703,
0.024,1.5039986371994019,4.829212188720703,
0.025,1.5039986371994019,4.829212188720703,
0.025,1.5039986371994019,4.829212188720703,
0.026,2.2485756874084473,9.34939193725586,
0.026,2.2485756874084473,9.34939193725586,
0.027,2.2485756874084473,9.34939193725586,
0.027,2.2485756874084473,9.34939193725586,
0.028,2.2485756874084473,9.34939193725586,
0.028,2.2485756874084473,9.34939193725586,
0.029,2.2485756874084473,9.34939193725586,
0.029,2.2485756874084473,9.34939193725586,
0.03,2.2485756874084473,9.34939193725586,
0.03,2.2485756874084473,9.34939193725586,
0.031,2.2485756874084473,9.34939193725586,
0.031,2.2485756874084473,9.34939193725586,
0.032,2.2485756874084473,9.34939193725586,
0.032,2.2485756874084473,9.34939193725586,
0.033,2.2485756874084473,9.34939193725586,
0.033,2.2485756874084473,9.34939193725586,
0.034,2.2485756874084473,9.34939193725586,
0.034,2.2485756874084473,9.34939193725586,
0.035,2.2485756874084473,9.34939193725586,
0.035,2.2485756874084473,9.34939193725586,
