time,V_n,W_n,
0,0.301561176776886,0.06597897410392761,
0.001,0.3769291341304779,0.12914809584617615,
0.002,0.45228222012519836,0.21206437051296234,
0.003,0.5276174545288086,0.31441348791122437,
0.004,0.6029318571090698,0.4358823895454407,
0.004,0.6029318571090698,0.4358823895454407,
0.005,0.6782224178314209,0.576162576675415,
0.006,0.7534862756729126,0.73494952917099,
0.006,0.7534862756729126,0.73494952917099,
0.007,0.8287203311920166,0.911942720413208,
0.007,0.8287203311920166,0.911942720413208,
0.008,0.9039217233657837,1.1068456172943115,
0.009,0.9790873527526855,1.3193656206130981,
0.009,0.9790873527526855,1.3193656206130981,
0.01,1.0542144775390625,1.5492138862609863,
0.01,1.0542144775390625,1.5492138862609863,
0.011,1.1292998790740967,1.7961053848266602,
0.011,1.1292998790740967,1.7961053848266602,
0.012,1.2043406963348389,2.0597586631774902,
0.013,1.2793338298797607,2.3398962020874023,
0.013,1.2793338298797607,2.3398962020874023,
0.014,1.3542766571044922,2.6362438201904297,
0.014,1.3542766571044922,2.6362438201904297,
0.015,1.4291659593582153,2.948530912399292,
0.015,1.4291659593582153,2.948530912399292,
0.016,1.5039987564086914,3.2764906883239746,
0.017,1.5787723064422607,3.619858980178833,
0.017,1.5787723064422607,3.619858980178833,
0.018,1.653483510017395,3.9783759117126465,
0.018,1.653483510017395,3.9783759117126465,
0.019,1.7281293869018555,4.3517842292785645,
0.019,1.7281293869018555,4.3517842292785645,
0.02,1.8027071952819824,4.73983097076416,
0.02,1.8027071952819824,4.73983097076416,
0.021,1.877213716506958,5.142264366149902,
0.021,1.877213716506958,5.142264366149902,
0.022,1.951646089553833,5.558838367462158,
0.022,1.951646089553833,5.558838367462158,
0.023,2.026001453399658,5.989307880401611,
0.023,2.026001453399658,5.989307880401611,
0.024,2.1002769470214844,6.433432102203369,
0.024,2.1002769470214844,6.433432102203369,
0.025,2.174469470977783,6.890973091125488,
0.025,2.174469470977783,6.890973091125488,
0.026,2.2485759258270264,7.361695766448975,
0.026,2.2485759258270264,7.361695766448975,
0.027,2.3225936889648438,7.845367908477783,
0.027,2.3225936889648438,7.845367908477783,
0.028,2.3225936889648438,7.845367908477783,
0.028,2.396519660949707,8.34175968170166,
0.029,2.396519660949707,8.34175968170166,
0.029,2.470351219177246,8.850645065307617,
0.029,2.470351219177246,8.850645065307617,
0.03,2.5440850257873535,9.37179946899414,
0.031,2.5440850257873535,9.37179946899414,
0.031,2.617718458175659,9.905004501342773,
